"crop","country","region","latitude","longitude","current_average_temperature_point_coordinate_d_c","current_annual_precipitation_mm_point_coordinate","global_delta_t_from_pre_industrial_period","annual_precipitation_change_each_study_mm","climate_scenario","future_mid_point","projected_yield_t_ha","climate_impacts","local_delta_t","drought_index"
"Maize","Egypt","Africa",26.8206,30.8025,23.0616703,1.764165124,3.29,NA,"RCP8.5",2055,NA,1.67948,NA,NA
"Maize","United States","North America",37.0902,-95.7129,15.58033752,1203.976081,1.6,NA,"RCP4.5",2025,NA,1.68227,NA,NA
"Maize","Paraguay","Central and South America",-23.4425,-58.4438,24.98015213,1180.265992,2.42,NA,"RCP6.0",2055,NA,1.68792,NA,NA
"Maize","Italy","Europe",41.8719,12.5674,16.02638054,981.7130093,3.19,NA,"RCP8.5",2055,NA,1.68923,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,2.42,NA,"RCP6.0",2055,NA,1.69035,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,1.81,NA,"RCP8.5",2025,NA,1.69232,NA,NA
"Maize","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,3.19,NA,"RCP8.5",2055,NA,1.69257,NA,NA
"Maize","Spain","Europe",40.4637,-3.74922,15.39500809,421.1812796,1.24,NA,"RCP2.6",2025,NA,1.69721,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,2.1,NA,"RCP2.6",2085,NA,1.72341,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,2.1,NA,"RCP2.6",2085,NA,1.72341,NA,NA
"Maize","Argentina","Central and South America",-38.4161,-63.6167,16.0228672,504.5507708,2.1,NA,"RCP2.6",2085,NA,1.75542,NA,NA
"Maize","Argentina","Central and South America",-38.4161,-63.6167,16.0228672,504.5507708,3.65,NA,"RCP6.0",2085,NA,1.76507,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,3.29,NA,"RCP8.5",2055,NA,1.77761,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,1.3,NA,"RCP2.6",2055,NA,1.7814,NA,NA
"Maize","Kenya","Africa",-0.02356,37.9062,22.31237984,1298.856696,2.1,NA,"RCP2.6",2085,NA,1.79227,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,2.1,NA,"RCP2.6",2085,NA,1.79806,NA,NA
"Maize","Argentina","Central and South America",-38.4161,-63.6167,16.0228672,504.5507708,2.21,NA,"RCP2.6",2055,NA,1.8086,NA,NA
"Maize","Argentina","Central and South America",-38.4161,-63.6167,16.0228672,504.5507708,2.21,NA,"RCP2.6",2055,NA,1.8086,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,2.58,NA,"RCP4.5",2055,NA,1.80868,NA,NA
"Maize","South Africa","Africa",-30.5595,22.9375,17.98332596,290.7712631,2.1,NA,"RCP2.6",2085,NA,1.81795,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,2.21,NA,"RCP2.6",2055,NA,1.82415,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,2.21,NA,"RCP2.6",2055,NA,1.82415,NA,NA
"Maize","Vietnam","Asia",14.0583,108.277,23.19642639,1920.868957,2.42,NA,"RCP6.0",2055,NA,1.85515,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,1.83,NA,"RCP2.6",2025,NA,1.86165,NA,NA
"Maize","Paraguay","Central and South America",-23.4425,-58.4438,24.98015213,1180.265992,1.81,NA,"RCP8.5",2025,NA,1.86215,NA,NA
"Maize","United States","North America",37.0902,-95.7129,15.58033752,1203.976081,1.68,NA,"RCP8.5",2025,NA,1.88384,NA,NA
"Maize","India","Asia",20.5937,78.9629,28.37262726,1096.823568,3.29,NA,"RCP8.5",2055,NA,1.90384,NA,NA
"Maize","Ukraine","Europe",48.3794,31.1656,8.969986916,584.1236957,1.68,NA,"RCP8.5",2025,NA,1.92861,NA,NA
"Maize","Brazil","Central and South America",-14.235,-51.9253,27.84780884,1513.528663,1.81,NA,"RCP8.5",2025,NA,1.94074,NA,NA
"Maize","Kenya","Africa",-0.02356,37.9062,22.31237984,1298.856696,1.81,NA,"RCP8.5",2025,NA,1.96597,NA,NA
"Maize","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,2.21,NA,"RCP2.6",2055,NA,1.96853,NA,NA
"Maize","India","Asia",20.5937,78.9629,28.37262726,1096.823568,1.68,NA,"RCP8.5",2025,NA,1.98417,NA,NA
"Maize","France","Europe",46.2276,2.21375,11.12129402,986.1016036,3.65,NA,"RCP6.0",2085,NA,1.99068,NA,NA
"Maize","Brazil","Central and South America",-14.235,-51.9253,27.84780884,1513.528663,1.68,NA,"RCP8.5",2025,NA,2.00429,NA,NA
"Maize","Vietnam","Asia",14.0583,108.277,23.19642639,1920.868957,2.1,NA,"RCP2.6",2085,NA,2.04104,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,1.83,NA,"RCP2.6",2025,NA,2.04519,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,1.83,NA,"RCP2.6",2025,NA,2.04519,NA,NA
"Maize","Poland","Europe",51.9194,19.1451,8.825185776,705.4801002,1.83,NA,"RCP2.6",2025,NA,2.0771,NA,NA
"Maize","Germany","Europe",51.1657,10.4515,8.6547575,839.1578411,4.97,NA,"RCP8.5",2085,NA,2.0866,NA,NA
"Maize","South Africa","Africa",-30.5595,22.9375,17.98332596,290.7712631,1.98,NA,"RCP2.6",2055,NA,2.11046,NA,NA
"Maize","Egypt","Africa",26.8206,30.8025,23.0616703,1.764165124,1.81,NA,"RCP8.5",2025,NA,2.12964,NA,NA
"Maize","Germany","Europe",51.1657,10.4515,8.6547575,839.1578411,1.65,NA,"RCP6.0",2025,NA,2.155,NA,NA
"Maize","Hungary","Europe",47.1625,19.5033,11.12865162,611.2794847,2.21,NA,"RCP2.6",2055,NA,2.18117,NA,NA
"Maize","Hungary","Europe",47.1625,19.5033,11.12865162,611.2794847,2.21,NA,"RCP2.6",2055,NA,2.18117,NA,NA
"Maize","Tanzania","Africa",-6.36903,34.8888,23.14546204,616.1968107,1.81,NA,"RCP8.5",2025,NA,2.19788,NA,NA
"Maize","Argentina","Central and South America",-38.4161,-63.6167,16.0228672,504.5507708,1.98,NA,"RCP2.6",2055,NA,2.2015,NA,NA
"Maize","Paraguay","Central and South America",-23.4425,-58.4438,24.98015213,1180.265992,1.65,NA,"RCP6.0",2025,NA,2.22017,NA,NA
"Maize","Argentina","Central and South America",-38.4161,-63.6167,16.0228672,504.5507708,2.1,NA,"RCP2.6",2085,NA,2.2222,NA,NA
"Maize","Argentina","Central and South America",-38.4161,-63.6167,16.0228672,504.5507708,2.1,NA,"RCP2.6",2085,NA,2.2222,NA,NA
"Maize","India","Asia",20.5937,78.9629,28.37262726,1096.823568,1.68,NA,"RCP8.5",2025,NA,2.22882,NA,NA
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,2.58,NA,"RCP4.5",2055,NA,2.2469,NA,NA
"Maize","Kenya","Africa",-0.02356,37.9062,22.31237984,1298.856696,3.65,NA,"RCP6.0",2085,NA,2.25927,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,1.62,NA,"RCP4.5",2025,NA,2.27683,NA,NA
"Maize","China","Asia",35.8617,104.195,7.118629932,390.3343252,2.58,NA,"RCP4.5",2055,NA,2.29902,NA,NA
"Maize","Italy","Europe",41.8719,12.5674,16.02638054,981.7130093,1.81,NA,"RCP8.5",2025,NA,2.2992,NA,NA
"Maize","Paraguay","Central and South America",-23.4425,-58.4438,24.98015213,1180.265992,3.29,NA,"RCP8.5",2055,NA,2.32402,NA,NA
"Maize","China","Asia",35.8617,104.195,7.118629932,390.3343252,3.29,NA,"RCP8.5",2055,NA,2.33225,NA,NA
"Maize","China","Asia",35.8617,104.195,7.118629932,390.3343252,2.21,NA,"RCP2.6",2055,NA,2.33956,NA,NA
"Maize","Paraguay","Central and South America",-23.4425,-58.4438,24.98015213,1180.265992,1.98,NA,"RCP2.6",2055,NA,2.34373,NA,NA
"Maize","Vietnam","Asia",14.0583,108.277,23.19642639,1920.868957,1.63,NA,"RCP6.0",2025,NA,2.35009,NA,NA
"Maize","Pakistan","Asia",30.3753,69.3451,19.71436882,285.1325424,1.67,NA,"RCP2.6",2025,NA,2.37142,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,1.83,NA,"RCP2.6",2025,NA,2.38168,NA,NA
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,3.24,NA,"RCP4.5",2085,NA,2.38905,NA,NA
"Maize","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,1.67,NA,"RCP2.6",2025,NA,2.40175,NA,NA
"Maize","Italy","Europe",41.8719,12.5674,16.02638054,981.7130093,1.52,NA,"RCP2.6",2085,NA,2.41647,NA,NA
"Maize","Hungary","Europe",47.1625,19.5033,11.12865162,611.2794847,2.1,NA,"RCP2.6",2085,NA,2.42067,NA,NA
"Maize","Hungary","Europe",47.1625,19.5033,11.12865162,611.2794847,2.1,NA,"RCP2.6",2085,NA,2.42067,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,1.83,NA,"RCP2.6",2025,NA,2.44526,NA,NA
"Maize","Hungary","Europe",47.1625,19.5033,11.12865162,611.2794847,1.81,NA,"RCP8.5",2025,NA,2.44685,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,2.1,NA,"RCP2.6",2085,NA,2.44834,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,2.1,NA,"RCP2.6",2085,NA,2.44834,NA,NA
"Maize","Italy","Europe",41.8719,12.5674,16.02638054,981.7130093,1.29,NA,"RCP2.6",2085,NA,2.44994,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,1.62,NA,"RCP4.5",2025,NA,2.45036,NA,NA
"Maize","Kenya","Africa",-0.02356,37.9062,22.31237984,1298.856696,4.97,NA,"RCP8.5",2085,NA,2.46144,NA,NA
"Maize","Greece","Europe",39.0742,21.8243,13.58602428,736.062012,1.98,NA,"RCP2.6",2055,NA,2.49454,NA,NA
"Maize","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,2.42,NA,"RCP6.0",2055,NA,2.50013,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,1.62,NA,"RCP4.5",2025,NA,2.50383,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,1.52,NA,"RCP2.6",2085,NA,2.53096,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,2.51,NA,"RCP4.5",2055,NA,2.53593,NA,NA
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,1.81,NA,"RCP8.5",2025,NA,2.54038,NA,NA
"Maize","Hungary","Europe",47.1625,19.5033,11.12865162,611.2794847,2.51,NA,"RCP4.5",2055,NA,2.55547,NA,NA
"Maize","Paraguay","Central and South America",-23.4425,-58.4438,24.98015213,1180.265992,1.67,NA,"RCP2.6",2025,NA,2.55643,NA,NA
"Maize","Ukraine","Europe",48.3794,31.1656,8.969986916,584.1236957,1.6,NA,"RCP4.5",2025,NA,2.58326,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,1.29,NA,"RCP2.6",2085,NA,2.61576,NA,NA
"Maize","Ukraine","Europe",48.3794,31.1656,8.969986916,584.1236957,1.83,NA,"RCP2.6",2025,NA,2.61932,NA,NA
"Maize","Greece","Europe",39.0742,21.8243,13.58602428,736.062012,1.24,NA,"RCP2.6",2025,NA,2.64065,NA,NA
"Maize","Ethiopia","Africa",9.145,40.4897,27.73085022,643.6203186,1.68,NA,"RCP8.5",2025,NA,2.6469,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,1.68,NA,"RCP8.5",2025,NA,2.65325,NA,NA
"Maize","Ethiopia","Africa",9.145,40.4897,27.73085022,643.6203186,1.62,NA,"RCP4.5",2025,NA,2.6659,NA,NA
"Maize","China","Asia",35.8617,104.195,7.118629932,390.3343252,1.81,NA,"RCP8.5",2025,NA,2.68068,NA,NA
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,3.29,NA,"RCP8.5",2055,NA,2.70583,NA,NA
"Maize","Spain","Europe",40.4637,-3.74922,15.39500809,421.1812796,3.29,NA,"RCP8.5",2055,NA,2.70694,NA,NA
"Maize","South Africa","Africa",-30.5595,22.9375,17.98332596,290.7712631,1.98,NA,"RCP2.6",2055,NA,2.711,NA,NA
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,2.42,NA,"RCP6.0",2055,NA,2.76804,NA,NA
"Maize","Philippines","Asia",15.35,121.08,25.82201576,2356.733889,3.24,NA,"RCP6.0",2085,NA,2.77007,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,2.58,NA,"RCP4.5",2055,NA,2.77359,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,1.81,NA,"RCP8.5",2025,NA,2.77636,NA,NA
"Maize","China","Asia",35.8617,104.195,7.118629932,390.3343252,3.29,NA,"RCP8.5",2055,NA,2.7832,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,1.83,NA,"RCP2.6",2025,NA,2.78583,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,1.83,NA,"RCP2.6",2025,NA,2.78583,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,1.81,NA,"RCP8.5",2025,NA,2.80814,NA,NA
"Maize","Spain","Europe",40.4637,-3.74922,15.39500809,421.1812796,1.68,NA,"RCP8.5",2025,NA,2.82868,NA,NA
"Maize","Spain","Europe",40.4637,-3.74922,15.39500809,421.1812796,2.21,NA,"RCP2.6",2055,NA,2.83227,NA,NA
"Maize","Spain","Europe",40.4637,-3.74922,15.39500809,421.1812796,2.21,NA,"RCP2.6",2055,NA,2.83227,NA,NA
"Maize","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,3.29,NA,"RCP8.5",2055,NA,2.83347,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,2.21,NA,"RCP2.6",2055,NA,2.84195,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,1.68,NA,"RCP8.5",2025,NA,2.85815,NA,NA
"Maize","Tanzania","Africa",-6.36903,34.8888,23.14546204,616.1968107,1.3,NA,"RCP2.6",2055,NA,2.85865,NA,NA
"Maize","Kenya","Africa",-0.02356,37.9062,22.31237984,1298.856696,3.19,NA,"RCP8.5",2055,NA,2.89938,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,3.19,NA,"RCP8.5",2055,NA,2.90036,NA,NA
"Maize","Venezuela","Central and South America",6.42375,-66.5897,26.31548882,2630.9577,1.29,NA,"RCP2.6",2025,NA,2.90899,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,1.68,NA,"RCP8.5",2025,NA,2.91956,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,3.24,NA,"RCP4.5",2085,NA,2.92815,NA,NA
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,3.29,NA,"RCP8.5",2055,NA,2.94768,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,1.81,NA,"RCP8.5",2025,NA,2.94796,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,2.1,NA,"RCP2.6",2085,NA,2.95037,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,2.42,NA,"RCP6.0",2055,NA,2.95483,NA,NA
"Maize","Spain","Europe",40.4637,-3.74922,15.39500809,421.1812796,1.81,NA,"RCP8.5",2025,NA,2.99063,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,1.67,NA,"RCP2.6",2025,NA,2.99256,NA,NA
"Maize","United States","North America",37.0902,-95.7129,15.58033752,1203.976081,5.11,NA,"RCP8.5",2085,NA,3.01518,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,2.58,NA,"RCP4.5",2055,NA,3.03872,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,1.6,NA,"RCP4.5",2025,NA,3.10504,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,1.68,NA,"RCP8.5",2025,NA,3.1098,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,2.1,NA,"RCP2.6",2085,NA,3.13551,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,1.65,NA,"RCP6.0",2025,NA,3.13972,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,2.21,NA,"RCP2.6",2055,NA,3.14407,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,2.21,NA,"RCP2.6",2055,NA,3.14407,NA,NA
"Maize","China","Asia",35.8617,104.195,7.118629932,390.3343252,1.81,NA,"RCP8.5",2025,NA,3.1534,NA,NA
"Maize","Malawi","Africa",-13.2543,34.3015,24.77813721,1081.534162,2.23,NA,"RCP2.6",2055,NA,3.16117,NA,NA
"Maize","Hungary","Europe",47.1625,19.5033,11.12865162,611.2794847,3.19,NA,"RCP8.5",2055,NA,3.16686,NA,NA
"Maize","Hungary","Europe",47.1625,19.5033,11.12865162,611.2794847,2.9,NA,"RCP4.5",2085,NA,3.23146,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,1.81,NA,"RCP8.5",2025,NA,3.23452,NA,NA
"Maize","Spain","Europe",40.4637,-3.74922,15.39500809,421.1812796,1.81,NA,"RCP8.5",2025,NA,3.25203,NA,NA
"Maize","Vietnam","Asia",14.0583,108.277,23.19642639,1920.868957,3.65,NA,"RCP6.0",2085,NA,3.25283,NA,NA
"Maize","South Africa","Africa",-30.5595,22.9375,17.98332596,290.7712631,1.83,NA,"RCP2.6",2025,NA,3.26297,NA,NA
"Maize","South Africa","Africa",-30.5595,22.9375,17.98332596,290.7712631,1.83,NA,"RCP2.6",2025,NA,3.26297,NA,NA
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,2.1,NA,"RCP2.6",2085,NA,3.27499,NA,NA
"Maize","China","Asia",35.8617,104.195,7.118629932,390.3343252,1.62,NA,"RCP4.5",2025,NA,3.28065,NA,NA
"Maize","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,2.1,NA,"RCP2.6",2085,NA,3.29872,NA,NA
"Maize","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,2.1,NA,"RCP2.6",2085,NA,3.29872,NA,NA
"Maize","South Africa","Africa",-30.5595,22.9375,17.98332596,290.7712631,1.6,NA,"RCP4.5",2025,NA,3.30354,NA,NA
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,3.19,NA,"RCP8.5",2055,NA,3.30821,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,1.98,NA,"RCP2.6",2055,NA,3.31249,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,1.29,NA,"RCP2.6",2025,NA,3.32788,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,1.3,NA,"RCP2.6",2055,NA,3.34455,NA,NA
"Maize","Ukraine","Europe",48.3794,31.1656,8.969986916,584.1236957,3.19,NA,"RCP8.5",2055,NA,3.35031,NA,NA
"Maize","Spain","Europe",40.4637,-3.74922,15.39500809,421.1812796,3.24,NA,"RCP4.5",2085,NA,3.35299,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,1.48,NA,"RCP2.6",2055,NA,3.39514,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,1.29,NA,"RCP2.6",2085,NA,3.41454,NA,NA
"Maize","Uganda","Africa",1.37333,32.2903,24.70428848,1160.122006,1.6,NA,"RCP4.5",2025,NA,3.44049,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,1.6,NA,"RCP4.5",2025,NA,3.45534,NA,NA
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,2.1,NA,"RCP2.6",2085,NA,3.47925,NA,NA
"Maize","Indonesia","Asia",-0.78928,113.921,26.23529816,3891.50319,1.81,NA,"RCP8.5",2025,NA,3.49041,NA,NA
"Maize","Spain","Europe",40.4637,-3.74922,15.39500809,421.1812796,3.24,NA,"RCP6.0",2085,NA,3.49507,NA,NA
"Maize","Hungary","Europe",47.1625,19.5033,11.12865162,611.2794847,1.62,NA,"RCP4.5",2025,NA,3.50586,NA,NA
"Maize","Ukraine","Europe",48.3794,31.1656,8.969986916,584.1236957,1.52,NA,"RCP2.6",2085,NA,3.50728,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,2.58,NA,"RCP4.5",2055,NA,3.52132,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,2.28,NA,"RCP2.6",2085,NA,3.52695,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,2.9,NA,"RCP4.5",2085,NA,3.5405,NA,NA
"Maize","China","Asia",35.8617,104.195,7.118629932,390.3343252,2.1,NA,"RCP2.6",2085,NA,3.54587,NA,NA
"Maize","Germany","Europe",51.1657,10.4515,8.6547575,839.1578411,2.42,NA,"RCP6.0",2055,NA,3.58976,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,1.83,NA,"RCP2.6",2025,NA,3.59838,NA,NA
"Maize","Turkey","Europe",38.9637,35.2433,10.6060133,372.290774,1.83,NA,"RCP2.6",2025,NA,3.59838,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,3.29,NA,"RCP8.5",2055,NA,3.63589,NA,NA
"Maize","Ukraine","Europe",48.3794,31.1656,8.969986916,584.1236957,1.62,NA,"RCP4.5",2025,NA,3.63874,NA,NA
"Maize","Ethiopia","Africa",9.145,40.4897,27.73085022,643.6203186,1.81,NA,"RCP8.5",2025,NA,3.66558,NA,NA
"Maize","Greece","Europe",39.0742,21.8243,13.58602428,736.062012,1.67,NA,"RCP2.6",2025,NA,3.67451,NA,NA
"Maize","Kenya","Africa",-0.02356,37.9062,22.31237984,1298.856696,1.81,NA,"RCP8.5",2025,NA,3.69033,NA,NA
"Maize","Ukraine","Europe",48.3794,31.1656,8.969986916,584.1236957,3.24,NA,"RCP4.5",2085,NA,3.7532,NA,NA
"Maize","China","Asia",35.8617,104.195,7.118629932,390.3343252,3.65,NA,"RCP6.0",2085,NA,3.78092,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,3.29,NA,"RCP8.5",2055,NA,3.78747,NA,NA
"Maize","Korea_Dem_People's_Rep","Asia",40.3399,127.51,4.463007927,818.8443856,2.23,NA,"RCP2.6",2055,NA,3.79655,NA,NA
"Maize","Tanzania","Africa",-6.36903,34.8888,23.14546204,616.1968107,1.67,NA,"RCP2.6",2025,NA,3.80614,NA,NA
"Maize","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,1.62,NA,"RCP4.5",2025,NA,3.86435,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,1.98,NA,"RCP2.6",2055,NA,3.88447,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,1.83,NA,"RCP2.6",2025,NA,3.89512,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,1.83,NA,"RCP2.6",2025,NA,3.89512,NA,NA
"Maize","South Africa","Africa",-30.5595,22.9375,17.98332596,290.7712631,1.62,NA,"RCP4.5",2025,NA,3.90615,NA,NA
"Maize","Italy","Europe",41.8719,12.5674,16.02638054,981.7130093,2.28,NA,"RCP2.6",2085,NA,3.9087,NA,NA
"Maize","Spain","Europe",40.4637,-3.74922,15.39500809,421.1812796,1.67,NA,"RCP2.6",2025,NA,3.91978,NA,NA
"Maize","Ukraine","Europe",48.3794,31.1656,8.969986916,584.1236957,1.81,NA,"RCP8.5",2025,NA,3.92201,NA,NA
"Maize","Austria","Europe",47.5162,14.5501,6.711064339,1456.383821,3.65,NA,"RCP6.0",2085,NA,3.93139,NA,NA
"Maize","Ukraine","Europe",48.3794,31.1656,8.969986916,584.1236957,3.19,NA,"RCP8.5",2055,NA,3.98894,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,1.68,NA,"RCP8.5",2025,NA,4.00014,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,2.9,NA,"RCP4.5",2085,NA,4.0139,NA,NA
"Maize","Italy","Europe",41.8719,12.5674,16.02638054,981.7130093,5.11,NA,"RCP8.5",2085,NA,4.05707,NA,NA
"Maize","Argentina","Central and South America",-38.4161,-63.6167,16.0228672,504.5507708,1.68,NA,"RCP8.5",2025,NA,4.08941,NA,NA
"Maize","Ukraine","Europe",48.3794,31.1656,8.969986916,584.1236957,1.83,NA,"RCP2.6",2025,NA,4.10338,NA,NA
"Maize","Ukraine","Europe",48.3794,31.1656,8.969986916,584.1236957,1.83,NA,"RCP2.6",2025,NA,4.10338,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,1.6,NA,"RCP4.5",2025,NA,4.11045,NA,NA
"Maize","United States","North America",37.0902,-95.7129,15.58033752,1203.976081,1.24,NA,"RCP2.6",2025,NA,4.14505,NA,NA
"Maize","Croatia","Europe",45.1,15.2,9.789481163,1455.086332,2.9,NA,"RCP4.5",2085,NA,4.14882,NA,NA
"Maize","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,5.11,NA,"RCP8.5",2085,NA,4.18802,NA,NA
"Maize","Germany","Europe",51.1657,10.4515,8.6547575,839.1578411,2.58,NA,"RCP4.5",2055,NA,4.20478,NA,NA
"Maize","Canada","North America",56.1304,-106.347,-0.093658052,554.53924,2.1,NA,"RCP2.6",2085,NA,4.20519,NA,NA
"Maize","Poland","Europe",51.9194,19.1451,8.825185776,705.4801002,5.11,NA,"RCP8.5",2085,NA,4.20596,NA,NA
"Maize","Tanzania","Africa",-6.36903,34.8888,23.14546204,616.1968107,3.29,NA,"RCP8.5",2055,NA,4.23502,NA,NA
"Maize","Poland","Europe",51.9194,19.1451,8.825185776,705.4801002,2.58,NA,"RCP4.5",2055,NA,4.26321,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,1.68,NA,"RCP8.5",2025,NA,4.2694,NA,NA
"Maize","Hungary","Europe",47.1625,19.5033,11.12865162,611.2794847,1.29,NA,"RCP2.6",2085,NA,4.29676,NA,NA
"Maize","South Africa","Africa",-30.5595,22.9375,17.98332596,290.7712631,1.68,NA,"RCP8.5",2025,NA,4.31265,NA,NA
"Maize","Brazil","Central and South America",-14.235,-51.9253,27.84780884,1513.528663,3.19,NA,"RCP8.5",2055,NA,4.3287,NA,NA
"Maize","Romania","Europe",45.9432,24.9668,7.751119137,981.0008559,1.3,NA,"RCP2.6",2055,NA,4.36097,NA,NA
